,text,retweet_count,favorite_count,retweeted,hour,minute,day,month,year,clean_text,length_text,positivity,negativity,neutral,compound,sentiment
5430,@coreyblaser @Apple @tim_cook 99.999% of issue people have is due to wifi router placement or slow shit out of date routers,0,0,False,22,44,25,7,2022,  _cook 99.999% of issue people have is due to wifi router placement or slow shit out of date routers,101,0.0,0.167,0.833,-0.5574,negative
5431,"RT @felipeneto: 7) Tim Cook, CEO da Apple, falou q não vai deixar seu sobrinho ter conta em rede social.

Pq será q os maiores gênios por t…",70,0,False,22,34,25,7,2022,"7 Tim Cook, CEO da Apple, falou q não vai deixar seu sobrinho ter conta em rede social.Pq será q os maiores gênios por t…",121,0.0,0.0,1.0,0.0,neutral
5432,@tim_cook its been more than 4 weeks but no update from apple. No one is responding or giving me any resolution. Ev… https://t.co/stYutkzzlg,0,1,False,22,34,25,7,2022,_cook its been more than 4 weeks but no update from apple. No one is responding or giving me any resolution. Ev…  ,114,0.112,0.202,0.686,-0.3612,negative
5433,"We’re fans of @Apple products. We have iPhones, iPads, AirPods, AppleTVs, MacBook Pros, you name it, we have it.… https://t.co/uS7CcmpGHi",0,1,False,22,34,25,7,2022,"We’re fans of  products. We have iPhones, iPads, AirPods, AppleTVs, MacBook Pros, you name it, we have it.…  ",109,0.0,0.0,1.0,0.0,neutral
5434,"tim cook, EVIL CEO of apple, PUSHES belongings off of INNOCENT WORKER’S desk in order to have GAY SEX on it?!!",0,0,False,22,30,25,7,2022,"tim cook, EVIL CEO of apple, PUSHES belongings off of INNOCENT WORKER’S desk in order to have GAY SEX on it?!!",110,0.112,0.205,0.682,-0.555,negative
5435,"@appltrack @markgurman No, and @tim_cook addressed this before in saying he believes it’s a better user experience… https://t.co/LvGyawnIvB",0,0,False,22,29,25,7,2022,"  No, and _cook addressed this before in saying he believes it’s a better user experience…  ",92,0.172,0.0,0.828,0.4404,positive
5436,"RT @AnonOpsSE: Call us crazy, but iPhone keeps saving life's in #Ukraine️...

Hey @tim_cook watch out before Kremlin starts story of you ai…",116,0,False,22,28,25,7,2022,"Call us crazy, but iPhone keeps saving life's in Ukraine...Hey _cook watch out before Kremlin starts story of you ai…",117,0.0,0.082,0.918,-0.1779,negative
5437,"RT @AnonOpsSE: Call us crazy, but iPhone keeps saving life's in #Ukraine️...

Hey @tim_cook watch out before Kremlin starts story of you ai…",116,0,False,22,27,25,7,2022,"Call us crazy, but iPhone keeps saving life's in Ukraine...Hey _cook watch out before Kremlin starts story of you ai…",117,0.0,0.082,0.918,-0.1779,negative
5438,RT @MaryJoe38642126: .@Apple .@SamsungMobile .@SamsungMobileUS .@SamsungSemiUS .@Samsung .@SamsungTV .@samsungID .@SamsungIndia .@SamsungMo…,59,0,False,22,26,25,7,2022,. . . . . . . . .…,18,0.0,0.0,1.0,0.0,neutral
5439,"@marcelabaroni_ Foi o mercenário do @tim_cook pra aumentar as vendas de fones sem fio, aí a indústria toda de celul… https://t.co/E776AbYHQi",0,0,False,22,17,25,7,2022,"_ Foi o mercenário do _cook pra aumentar as vendas de fones sem fio, aí a indústria toda de celul…  ",100,0.0,0.0,1.0,0.0,neutral
5440,@tim_cook hi tim Cook I need new iphone for free please🙏,0,0,False,22,14,25,7,2022,_cook hi tim Cook I need new iphone for free please,51,0.384,0.0,0.616,0.6808,positive
5441,"RT @AnonOpsSE: Call us crazy, but iPhone keeps saving life's in #Ukraine️...

Hey @tim_cook watch out before Kremlin starts story of you ai…",116,0,False,22,13,25,7,2022,"Call us crazy, but iPhone keeps saving life's in Ukraine...Hey _cook watch out before Kremlin starts story of you ai…",117,0.0,0.082,0.918,-0.1779,negative
5442,RT @MaryJoe38642126: .@Apple .@SamsungMobile .@SamsungMobileUS .@SamsungSemiUS .@Samsung .@SamsungTV .@samsungID .@SamsungIndia .@SamsungMo…,59,0,False,22,8,25,7,2022,. . . . . . . . .…,18,0.0,0.0,1.0,0.0,neutral
5443,@joecarlsonshow I think $AAPL is showing real signs that they could be in for a lower forecast. Rare sale in China… https://t.co/V9iqschKg2,0,2,False,22,8,25,7,2022, I think AAPL is showing real signs that they could be in for a lower forecast. Rare sale in China…  ,101,0.0,0.104,0.896,-0.296,negative
5444,RT @marsmaphya: @NothingorNot @newstapa @OhmyNews_Korea @Chosun @TheHeraldBiz @yonhaptweet @maekyungsns @joongangilbo @hanitweet @JTBC_news…,2,0,False,22,0,25,7,2022,_Korea       _news…,19,0.0,0.0,1.0,0.0,neutral
5445,"@juju_roussel @Mogwolff @clemcoool @UPS_FR @Apple @tim_cook Ça a mis du temps à ce mettre à jour mais c’est bon, UP… https://t.co/OzfUcIZBSF",0,0,False,21,59,25,7,2022,"_roussel   _FR  _cook Ça a mis du temps à ce mettre à jour mais c’est bon, UP…  ",80,0.0,0.0,1.0,0.0,neutral
5446,"RT @gotwel: @Will_Bunch @JohnWDean Jeff Bezos Amazon and Apple Tim Cook. (or as moron Trump called him Tim Apple)
Both of these men are in…",9,0,False,21,56,25,7,2022,_Bunch  Jeff Bezos Amazon and Apple Tim Cook. or as moron Trump called him Tim AppleBoth of these men are in…,109,0.071,0.134,0.795,-0.3612,negative
5447,"@93629362 @tim_shutler @thejanejanie The Good Friday agreement.
Underpinned by our EU membership at the time. You d… https://t.co/1J10wEOlow",0,1,False,21,56,25,7,2022, _shutler  The Good Friday agreement.Underpinned by our EU membership at the time. You d…  ,91,0.182,0.0,0.818,0.4404,positive
5448,RT @marsmaphya: @NothingorNot @newstapa @OhmyNews_Korea @Chosun @TheHeraldBiz @yonhaptweet @maekyungsns @joongangilbo @hanitweet @JTBC_news…,1,0,False,21,55,25,7,2022,_Korea       _news…,19,0.0,0.0,1.0,0.0,neutral
5449,@NothingorNot @newstapa @OhmyNews_Korea @Chosun @TheHeraldBiz @yonhaptweet @maekyungsns @joongangilbo @hanitweet… https://t.co/NAzZTu8WXt,1,0,False,21,52,25,7,2022,  _Korea      …  ,17,0.0,0.0,1.0,0.0,neutral
5450,"The friendly Martini: put 1/8 of Gin. Add 1/3 of tomato juice, and 7/9 of lime juice. Stir. 
 Drink it like @tim_cook.
 
 干杯 !",0,0,False,21,49,25,7,2022,"The friendly Martini: put 1/8 of Gin. Add 1/3 of tomato juice, and 7/9 of lime juice. Stir.  Drink it like _cook.  干杯 !",119,0.214,0.0,0.786,0.7177,positive
5451,"#APPLE #MUSIC #QA #ITUNES LOST @tim_cook 

#TLDR: #ID3 #ID3v24 #tags BROKEN on #MusicAPP 
from @Apple. 

Why did I… https://t.co/vjNgY9W7ur",0,0,False,21,41,25,7,2022,APPLE MUSIC QA ITUNES LOST _cook TLDR: ID3 ID3v24 tags BROKEN on MusicAPP from . Why did I…  ,93,0.0,0.3,0.7,-0.7824,negative
5452,@MaryJoe38642126 @Apple @SamsungMobile @SamsungMobileUS @SamsungSemiUS @Samsung @SamsungTV @samsungID @SamsungIndia… https://t.co/c2PitmIUHR,2,0,False,21,41,25,7,2022,        …  ,11,0.0,0.0,1.0,0.0,neutral
5453,RT @onursal_nilufer: @MaryJoe38642126 @setyourmindfree @Apple @SamsungMobile @SamsungMobileUS @SamsungSemiUS @Samsung @SamsungTV @samsungID…,2,0,False,21,40,25,7,2022,_nilufer:         …,19,0.0,0.0,1.0,0.0,neutral
5454,RT @MaryJoe38642126: .@Apple .@SamsungMobile .@SamsungMobileUS .@SamsungSemiUS .@Samsung .@SamsungTV .@samsungID .@SamsungIndia .@SamsungMo…,59,0,False,21,40,25,7,2022,. . . . . . . . .…,18,0.0,0.0,1.0,0.0,neutral
5455,RT @MaryJoe38642126: .@Apple .@SamsungMobile .@SamsungMobileUS .@SamsungSemiUS .@Samsung .@SamsungTV .@samsungID .@SamsungIndia .@SamsungMo…,59,0,False,21,38,25,7,2022,. . . . . . . . .…,18,0.0,0.0,1.0,0.0,neutral
5456,"RT @AnonOpsSE: Call us crazy, but iPhone keeps saving life's in #Ukraine️...

Hey @tim_cook watch out before Kremlin starts story of you ai…",116,0,False,21,35,25,7,2022,"Call us crazy, but iPhone keeps saving life's in Ukraine...Hey _cook watch out before Kremlin starts story of you ai…",117,0.0,0.082,0.918,-0.1779,negative
5457,So apple store didn’t help. Literally walked out the store crying… wtf is this @Apple @AppleSupport @tim_cook,0,0,False,21,32,25,7,2022,So apple store didn’t help. Literally walked out the store crying… wtf is this   _cook,86,0.138,0.195,0.667,-0.2732,negative
5458,@tim_cook 🍻💯🍻💯,0,0,False,21,32,25,7,2022,_cook ,6,0.0,0.0,1.0,0.0,neutral
5459,RT @onursal_nilufer: @MaryJoe38642126 @setyourmindfree @Apple @SamsungMobile @SamsungMobileUS @SamsungSemiUS @Samsung @SamsungTV @samsungID…,2,0,False,21,32,25,7,2022,_nilufer:         …,19,0.0,0.0,1.0,0.0,neutral
5460,RT @onursal_nilufer: @MaryJoe38642126 @setyourmindfree @Apple @SamsungMobile @SamsungMobileUS @SamsungSemiUS @Samsung @SamsungTV @samsungID…,4,0,False,21,32,25,7,2022,_nilufer:         …,19,0.0,0.0,1.0,0.0,neutral
5461,RT @MaryJoe38642126: .@Apple .@SamsungMobile .@SamsungMobileUS .@SamsungSemiUS .@Samsung .@SamsungTV .@samsungID .@SamsungIndia .@SamsungMo…,59,0,False,21,32,25,7,2022,. . . . . . . . .…,18,0.0,0.0,1.0,0.0,neutral
5462,"9 Cook: ""suddenly a reality. Our paradigms are changing, and the Navy’s admission about UAPs seems to be an indicat… https://t.co/YxLWo7gKKt",2,10,False,21,26,25,7,2022,"9 Cook: ""suddenly a reality. Our paradigms are changing, and the Navy’s admission about UAPs seems to be an indicat…  ",118,0.0,0.0,1.0,0.0,neutral
5463,@tim_cook DO NOT DO ANY MISTAKE IN UR EARNINGS !!! BE CAREFUL !!!,0,0,False,21,23,25,7,2022,_cook DO NOT DO ANY MISTAKE IN UR EARNINGS !!! BE CAREFUL !!!,61,0.356,0.0,0.644,0.7252,positive
5464,@NaniXBT Don’t worry Satoshi already got the advanced copy from Tim Cook and Nadella too so that’s priced in too,0,1,False,21,17,25,7,2022, Don’t worry Satoshi already got the advanced copy from Tim Cook and Nadella too so that’s priced in too,104,0.091,0.132,0.776,-0.2263,negative
5465,@BrandXJon @tim_cook LOL. He blocked me. Because he’s full of himself and high on his own farts.,0,1,False,21,15,25,7,2022, _cook LOL. He blocked me. Because he’s full of himself and high on his own farts.,82,0.18,0.107,0.713,0.347,positive
5466,@IlgoldiDhorasoo Ma ti puo rodere il culo ma questo è il mondo nel 2022. Mica solo i fondi di investimenti vogliono… https://t.co/0p3W8zr6Mz,0,3,False,21,14,25,7,2022, Ma ti puo rodere il culo ma questo è il mondo nel 2022. Mica solo i fondi di investimenti vogliono…  ,102,0.0,0.0,1.0,0.0,neutral
5467,Is it bad that I’m debating my stay at this job because of this phone and my experience with @AppleSupport @Apple @tim_cook,0,0,False,21,13,25,7,2022,Is it bad that I’m debating my stay at this job because of this phone and my experience with   _cook,100,0.0,0.156,0.844,-0.5423,negative
5468,30 mins waiting…. And still waiting @AppleSupport @tim_cook @Apple,0,0,False,21,12,25,7,2022,30 mins waiting…. And still waiting  _cook ,43,0.0,0.0,1.0,0.0,neutral
5469,"RT @AnonOpsSE: Call us crazy, but iPhone keeps saving life's in #Ukraine️...

Hey @tim_cook watch out before Kremlin starts story of you ai…",116,0,False,21,8,25,7,2022,"Call us crazy, but iPhone keeps saving life's in Ukraine...Hey _cook watch out before Kremlin starts story of you ai…",117,0.0,0.082,0.918,-0.1779,negative
5470,"@tim_cook Say what you will, but at least Tim Cook is doing something. Well done. So sick of politicians that do nothing.",0,0,False,21,6,25,7,2022,"_cook Say what you will, but at least Tim Cook is doing something. Well done. So sick of politicians that do nothing.",117,0.096,0.178,0.726,-0.5006,negative
5471,@tim_cook Thank you for sending message on Veterans in CA.,0,0,False,21,5,25,7,2022,_cook Thank you for sending message on Veterans in CA.,54,0.217,0.0,0.783,0.3612,positive
5472,RT @marsmaphya: @NothingorNot @newstapa @OhmyNews_Korea @Chosun @TheHeraldBiz @yonhaptweet @maekyungsns @joongangilbo @hanitweet @JTBC_news…,2,0,False,21,5,25,7,2022,_Korea       _news…,19,0.0,0.0,1.0,0.0,neutral
5473,"@RyanQualtrics @tim_cook @CraigHarrisUSAT I mean you have this do nothing company, codx, mired in legal battles and… https://t.co/JxCf5NbHiL",0,0,False,21,4,25,7,2022," _cook  I mean you have this do nothing company, codx, mired in legal battles and…  ",84,0.088,0.152,0.76,-0.2732,negative
5474,169 tweets and still not response from @AppleSupport @Apple @tim_cook,0,0,False,21,2,25,7,2022,169 tweets and still not response from   _cook,46,0.0,0.0,1.0,0.0,neutral
5475,Yet again I’m on holiday and I’m unable to charge while listening to music thanks to @apple’s stupid decision of re… https://t.co/Asl2nON8q0,0,0,False,21,2,25,7,2022,Yet again I’m on holiday and I’m unable to charge while listening to music thanks to ’s stupid decision of re…  ,112,0.207,0.126,0.667,0.296,positive
5476,Can’t even ask for a manager… I know it’s not this stores fault but again…its the expectations given and the false… https://t.co/8vHAIFHTJ7,0,0,False,21,2,25,7,2022,Can’t even ask for a manager… I know it’s not this stores fault but again…its the expectations given and the false…  ,117,0.075,0.0,0.925,0.1603,positive
5477,15 people checked in when I had an appt…. Ok…. So please keep telling me to be patient LOL @Apple @AppleSupport @tim_cook,0,0,False,20,58,25,7,2022,15 people checked in when I had an appt…. Ok…. So please keep telling me to be patient LOL   _cook,98,0.266,0.0,0.734,0.7597,positive
5478,@AnonOpsSE @tim_cook Again? Wow 💪🤩💪,0,0,False,20,58,25,7,2022, _cook Again? Wow ,18,0.655,0.0,0.345,0.5859,positive
5479,@NothingorNot @newstapa @OhmyNews_Korea @Chosun @TheHeraldBiz @yonhaptweet @maekyungsns @joongangilbo @hanitweet… https://t.co/UTlQcyBG6y,2,1,False,20,57,25,7,2022,  _Korea      …  ,17,0.0,0.0,1.0,0.0,neutral
5480,@walter_report @Apple @tim_cook Wow wtf,0,1,False,20,57,25,7,2022,_report  _cook Wow wtf,22,0.396,0.396,0.208,0.0,neutral
5481,So as I’m walking into an apple store… since corporate can’t help…. I’m desperate @AppleSupport @Apple @tim_cook,0,0,False,20,56,25,7,2022,So as I’m walking into an apple store… since corporate can’t help…. I’m desperate   _cook,89,0.0,0.141,0.859,-0.3182,negative
5482,"RT @city_renewables: ""People should have values, so by extension, a company should. And one of the things you do is give back. So how do yo…",1,0,False,20,56,25,7,2022,"_renewables: ""People should have values, so by extension, a company should. And one of the things you do is give back. So how do yo…",132,0.101,0.0,0.899,0.4019,positive
5483,Corporate finally called… again only to tell me to factory reset my phone. Maybe 6 times wasn’t enough…. @AppleSupport @Apple @tim_cook,0,0,False,20,52,25,7,2022,Corporate finally called… again only to tell me to factory reset my phone. Maybe 6 times wasn’t enough….   _cook,112,0.0,0.0,1.0,0.0,neutral
5484,"RT @walter_report: Where is the empathy, @Apple @tim_cook? 

Why do you feel the need to enforce an arbitrary requirement during war time?…",99,0,False,20,50,25,7,2022,"_report: Where is the empathy,  _cook? Why do you feel the need to enforce an arbitrary requirement during war time?…",117,0.0,0.183,0.817,-0.644,negative
5485,"RT @walter_report: Where is the empathy, @Apple @tim_cook? 

Why do you feel the need to enforce an arbitrary requirement during war time?…",99,0,False,20,48,25,7,2022,"_report: Where is the empathy,  _cook? Why do you feel the need to enforce an arbitrary requirement during war time?…",117,0.0,0.183,0.817,-0.644,negative
5486,@tim_cook Thank you,0,0,False,20,48,25,7,2022,_cook Thank you,15,0.556,0.0,0.444,0.3612,positive
5487,"RT @walter_report: Where is the empathy, @Apple @tim_cook? 

Why do you feel the need to enforce an arbitrary requirement during war time?…",99,0,False,20,43,25,7,2022,"_report: Where is the empathy,  _cook? Why do you feel the need to enforce an arbitrary requirement during war time?…",117,0.0,0.183,0.817,-0.644,negative
5488,"@tim_cook Nice to see that everyone in the world now help Americans instead of Ukrainian, unless it’s US sales only… https://t.co/hxJ9QbegmO",0,0,False,20,42,25,7,2022,"_cook Nice to see that everyone in the world now help Americans instead of Ukrainian, unless it’s US sales only…  ",114,0.234,0.0,0.766,0.6705,positive
5489,@f_stanik @tim_cook hehehe,0,0,False,20,42,25,7,2022,_stanik _cook hehehe,20,0.0,0.0,1.0,0.0,neutral
5490,"RT @walter_report: Where is the empathy, @Apple @tim_cook? 

Why do you feel the need to enforce an arbitrary requirement during war time?…",99,0,False,20,42,25,7,2022,"_report: Where is the empathy,  _cook? Why do you feel the need to enforce an arbitrary requirement during war time?…",117,0.0,0.183,0.817,-0.644,negative
5491,@mat_mcfc @jpup01_ Exactly you wouldn’t ask Tim Cook to go succeed at Home Depot like nobody says this about player… https://t.co/jjwGOWMIXJ,0,0,False,20,41,25,7,2022,_mcfc _ Exactly you wouldn’t ask Tim Cook to go succeed at Home Depot like nobody says this about player…  ,107,0.241,0.0,0.759,0.6908,positive
5492,"RT @walter_report: Where is the empathy, @Apple @tim_cook? 

Why do you feel the need to enforce an arbitrary requirement during war time?…",99,0,False,20,40,25,7,2022,"_report: Where is the empathy,  _cook? Why do you feel the need to enforce an arbitrary requirement during war time?…",117,0.0,0.183,0.817,-0.644,negative
5493,"RT @walter_report: Where is the empathy, @Apple @tim_cook? 

Why do you feel the need to enforce an arbitrary requirement during war time?…",99,0,False,20,39,25,7,2022,"_report: Where is the empathy,  _cook? Why do you feel the need to enforce an arbitrary requirement during war time?…",117,0.0,0.183,0.817,-0.644,negative
5494,"Comprising members who learnt their chops performing across Leeds’s thriving live-music circuit, the band formed as… https://t.co/QLoWyWXblc",0,0,False,20,39,25,7,2022,"Comprising members who learnt their chops performing across Leeds’s thriving live-music circuit, the band formed as…  ",118,0.0,0.0,1.0,0.0,neutral
5495,@tim_cook i'm going to stгаngle you,0,0,False,20,37,25,7,2022,_cook i'm going to stгаngle you,31,0.0,0.0,1.0,0.0,neutral
5496,"RT @walter_report: Where is the empathy, @Apple @tim_cook? 

Why do you feel the need to enforce an arbitrary requirement during war time?…",99,0,False,20,34,25,7,2022,"_report: Where is the empathy,  _cook? Why do you feel the need to enforce an arbitrary requirement during war time?…",117,0.0,0.183,0.817,-0.644,negative
5497,"@tim_cook Wow, awesome 💘
Thanks brother 🌹💙",0,0,False,20,34,25,7,2022,"_cook Wow, awesome Thanks brother ",34,0.844,0.0,0.156,0.8957,positive
5498,@TicTocTick Tim Cook said “Let them eat Apples”,0,2,False,20,34,25,7,2022, Tim Cook said “Let them eat Apples”,36,0.0,0.0,1.0,0.0,neutral
5499,"RT @AnonOpsSE: Call us crazy, but iPhone keeps saving life's in #Ukraine️...

Hey @tim_cook watch out before Kremlin starts story of you ai…",116,0,False,20,33,25,7,2022,"Call us crazy, but iPhone keeps saving life's in Ukraine...Hey _cook watch out before Kremlin starts story of you ai…",117,0.0,0.082,0.918,-0.1779,negative
5500,"RT @walter_report: Where is the empathy, @Apple @tim_cook? 

Why do you feel the need to enforce an arbitrary requirement during war time?…",99,0,False,20,30,25,7,2022,"_report: Where is the empathy,  _cook? Why do you feel the need to enforce an arbitrary requirement during war time?…",117,0.0,0.183,0.817,-0.644,negative
5501,RT @MaryJoe38642126: .@Apple .@SamsungMobile .@SamsungMobileUS .@SamsungSemiUS .@Samsung .@SamsungTV .@samsungID .@SamsungIndia .@SamsungMo…,59,0,False,20,29,25,7,2022,. . . . . . . . .…,18,0.0,0.0,1.0,0.0,neutral
5502,@NothingorNot @newstapa @OhmyNews_Korea @Chosun @TheHeraldBiz @yonhaptweet @maekyungsns @joongangilbo @hanitweet… https://t.co/zGgsKQkUMs,1,0,False,20,28,25,7,2022,  _Korea      …  ,17,0.0,0.0,1.0,0.0,neutral
5503,RT @MaryJoe38642126: .@Apple .@SamsungMobile .@SamsungMobileUS .@SamsungSemiUS .@Samsung .@SamsungTV .@samsungID .@SamsungIndia .@SamsungMo…,59,0,False,20,28,25,7,2022,. . . . . . . . .…,18,0.0,0.0,1.0,0.0,neutral
5504,Chromebooks have come a helluva long way. Google will be eating Apple's lunch soon if they don't figure this stuff… https://t.co/MykEuVXaLg,0,1,False,20,28,25,7,2022,Chromebooks have come a helluva long way. Google will be eating Apple's lunch soon if they don't figure this stuff…  ,117,0.0,0.0,1.0,0.0,neutral
5505,"RT @walter_report: Where is the empathy, @Apple @tim_cook? 

Why do you feel the need to enforce an arbitrary requirement during war time?…",99,0,False,20,27,25,7,2022,"_report: Where is the empathy,  _cook? Why do you feel the need to enforce an arbitrary requirement during war time?…",117,0.0,0.183,0.817,-0.644,negative
5506,@observer It is Apple – not Tim Cook personally – who is the frontrunner.  But if it’s important to you to name an… https://t.co/nJSeY0tiAh,0,0,False,20,25,25,7,2022, It is Apple – not Tim Cook personally – who is the frontrunner.  But if it’s important to you to name an…  ,108,0.095,0.0,0.905,0.296,positive
5507,Guess my job that pays for this expensive a$$ new phone that doesn’t work doesn’t matter. Got it. @AppleSupport @Apple @tim_cook,0,0,False,20,19,25,7,2022,Guess my job that pays for this expensive a new phone that doesn’t work doesn’t matter. Got it.   _cook,103,0.058,0.0,0.942,0.0258,neutral
5508,Do you understand my job is at jeapordy for not having functioning equipment???!?!!!! @AppleSupport @Apple @tim_cook,0,0,False,20,18,25,7,2022,Do you understand my job is at jeapordy for not having functioning equipment???!?!!!!   _cook,93,0.0,0.0,1.0,0.0,neutral
5509,Again… never experienced anything like this. Customer service is about the simple things which obviously can’t be d… https://t.co/clie5BG6DA,0,0,False,20,18,25,7,2022,Again… never experienced anything like this. Customer service is about the simple things which obviously can’t be d…  ,118,0.0,0.11,0.89,-0.2755,negative
5510,Corporate promised a call at 2pm. Pushed it back to 4. Still nothing @AppleSupport @Apple @tim_cook,0,0,False,20,16,25,7,2022,Corporate promised a call at 2pm. Pushed it back to 4. Still nothing   _cook,76,0.161,0.0,0.839,0.3612,positive
5511,"@AnonOpsSE @tim_cook This post is worth 3 Bayraktars, at least! 
Right guys?! Please let Tim know.",0,2,False,20,13,25,7,2022," _cook This post is worth 3 Bayraktars, at least! Right guys?! Please let Tim know.",83,0.269,0.0,0.731,0.5837,positive
5512,This is getting freaky ridiculous @AppleSupport @Apple @tim_cook,0,0,False,20,9,25,7,2022,This is getting freaky ridiculous   _cook,41,0.0,0.556,0.444,-0.6124,negative
5513,"RT @AnonOpsSE: Call us crazy, but iPhone keeps saving life's in #Ukraine️...

Hey @tim_cook watch out before Kremlin starts story of you ai…",116,0,False,20,8,25,7,2022,"Call us crazy, but iPhone keeps saving life's in Ukraine...Hey _cook watch out before Kremlin starts story of you ai…",117,0.0,0.082,0.918,-0.1779,negative
5514,RT @MaryJoe38642126: .@Apple .@SamsungMobile .@SamsungMobileUS .@SamsungSemiUS .@Samsung .@SamsungTV .@samsungID .@SamsungIndia .@SamsungMo…,59,0,False,20,7,25,7,2022,. . . . . . . . .…,18,0.0,0.0,1.0,0.0,neutral
5515,Called corporate and still no call back @AppleSupport @Apple @tim_cook,0,0,False,20,6,25,7,2022,Called corporate and still no call back   _cook,47,0.0,0.239,0.761,-0.296,negative
5516,Tim Cook: https://t.co/CvzpWt3Qwp https://t.co/WtVZq2areC,0,0,False,20,3,25,7,2022,Tim Cook:    ,13,0.0,0.0,1.0,0.0,neutral
5517,Tim Cook Is Guilty. ! ?,0,1,False,20,1,25,7,2022,Tim Cook Is Guilty. ! ?,23,0.0,0.382,0.618,-0.4753,negative
5518,"""People should have values, so by extension, a company should. And one of the things you do is give back. So how do… https://t.co/lxF9Xntatl",1,1,False,20,0,25,7,2022,"""People should have values, so by extension, a company should. And one of the things you do is give back. So how do…  ",118,0.109,0.0,0.891,0.4019,positive
5519,"@tim_cook (2/2)

There is a risk of becoming. Banks at home and abroad will have to continue monetary easing like i… https://t.co/eWGLZJw8Wv",0,0,False,20,0,25,7,2022,_cook 2/2There is a risk of becoming. Banks at home and abroad will have to continue monetary easing like i…  ,110,0.191,0.089,0.72,0.34,positive
5520,"@tim_cook (1/2)

If the people outside Japan insist that ""I will be the CEO in the future"" are ignoring the tradema… https://t.co/JihbGhfMwW",0,1,False,19,59,25,7,2022,"_cook 1/2If the people outside Japan insist that ""I will be the CEO in the future"" are ignoring the tradema…  ",110,0.0,0.124,0.876,-0.4019,negative
5521,¿Alguien en la sala se despierta a las tres cuarenta y cinco am como @tim_cook ?,0,1,False,19,58,25,7,2022,¿Alguien en la sala se despierta a las tres cuarenta y cinco am como _cook ?,76,0.0,0.0,1.0,0.0,neutral
5522,RT @MaryJoe38642126: .@Apple .@SamsungMobile .@SamsungMobileUS .@SamsungSemiUS .@Samsung .@SamsungTV .@samsungID .@SamsungIndia .@SamsungMo…,59,0,False,19,58,25,7,2022,. . . . . . . . .…,18,0.0,0.0,1.0,0.0,neutral
5523,@tim_cook A trademark is a sign used by a provider of goods or services to distinguish the provider from others. De… https://t.co/lvqzTvJxPe,0,0,False,19,58,25,7,2022,_cook A trademark is a sign used by a provider of goods or services to distinguish the provider from others. De…  ,114,0.0,0.0,1.0,0.0,neutral
5524,@tim_cook Apple selling mobile in for more price from rest of the world and provide poor service provided in India so far no action taken,0,1,False,19,56,25,7,2022,_cook Apple selling mobile in for more price from rest of the world and provide poor service provided in India so far no action taken,133,0.0,0.195,0.805,-0.6786,negative
5525,@tim_cook https://t.co/nNrcgviB3r,0,1,False,19,54,25,7,2022,_cook  ,7,0.0,0.0,1.0,0.0,neutral
5526,@tim_cook https://t.co/Or0XPPF9Dn,0,0,False,19,54,25,7,2022,_cook  ,7,0.0,0.0,1.0,0.0,neutral
5527,@tim_cook it i-phone was built to inform me exactly when Paul Sorvino dies,0,0,False,19,54,25,7,2022,_cook it i-phone was built to inform me exactly when Paul Sorvino dies,70,0.0,0.0,1.0,0.0,neutral
5528,"RT @Oraculah: @business @markgurman LGBT activist Tim Cook was going to pull Apple out of Indiana. Either way, bad for business. He’s a com…",1,0,False,19,54,25,7,2022,"LGBT activist Tim Cook was going to pull Apple out of Indiana. Either way, bad for business. He’s a com…",104,0.0,0.156,0.844,-0.5423,negative
5529,"Apple Photos acaba de alegrarme la vida: creó un album con mis mejores fotos, y el soundtrack? Hilito de Romeo 🙈🥰🥰🥰… https://t.co/8Zy8ntR32T",0,0,False,19,54,25,7,2022,"Apple Photos acaba de alegrarme la vida: creó un album con mis mejores fotos, y el soundtrack? Hilito de Romeo …  ",114,0.0,0.0,1.0,0.0,neutral
5530,"@tim_cook @POTUS 
I would like you to keep a recording of the call on your iPhone.
 Whether the police officer is g… https://t.co/OfUPOgKgiI",0,2,False,19,49,25,7,2022,_cook  I would like you to keep a recording of the call on your iPhone. Whether the police officer is g…  ,106,0.111,0.0,0.889,0.3612,positive
5531,"RT @cstross: I see this as a huge marketing blind spot on Apple's part. Does Tim Cook drive himself, or use a limo service? (If the former,…",4,0,False,19,48,25,7,2022,"I see this as a huge marketing blind spot on Apple's part. Does Tim Cook drive himself, or use a limo service? If the former,…",126,0.082,0.096,0.821,-0.1027,negative
5532,"RT @MadGlab: Training camp practice No. 1️⃣

🙌 Josh Allen —&gt; Gabe Davis for a sweeeet toe-tapping TD

💪 Tim Settle INT 

🔒 Tremaine Edmunds…",29,0,False,19,41,25,7,2022,Training camp practice No.  Josh Allen —&gt; Gabe Davis for a sweeeet toe-tapping TD Tim Settle INT  Tremaine Edmunds…,118,0.0,0.0,1.0,0.0,neutral
5533,@Cloclo72530307 Un altro che viene spesso è Fiorello. Ma il top per me è stato vedere e parlare a Mick Jagger! Anch… https://t.co/XjgRN3Kgnp,0,1,False,19,40,25,7,2022, Un altro che viene spesso è Fiorello. Ma il top per me è stato vedere e parlare a Mick Jagger! Anch…  ,103,0.095,0.0,0.905,0.2714,positive
